"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38821604",130.378311785058,1.0742364145593,0.166454440413434,6.45363627363227,1.09197717645838e-10,4.96866553921082e-10
"PGD38821606",49.1598166053326,-1.04140422768815,0.310223253366613,-3.35695089386948,0.000788071079086209,0.00189378085635135
"PGD38821608",16.7291720593031,0.103945105007091,0.377455716246535,0.275383576226461,0.783021560745375,0.831594223335662
"PGD38821610",9.88663646449225,-0.228727712698437,0.427293443767251,-0.535294224694507,0.592446419308865,0.672366119607206
"PGD38821612",11.8878928299779,-1.444066968443,0.392255455212003,-3.6814452144777,0.00023191562690477,0.000599546861563448
"PGD38821616",23.3086179831784,-0.266303174494046,0.256913637676642,-1.03654744412293,0.299946817468249,0.389771410767955
"PGD38821618",66.4243314641748,-1.08948931988187,0.150818941269226,-7.22382288798215,5.05460810560132e-13,2.69579098965403e-12
"PGD38821622",52.6879522439107,-2.5419659678811,0.236724829514442,-10.7380623025267,6.74450684245115e-27,6.65377356654374e-26
"PGD38821628",114.914441570491,-0.448947697188945,0.159687179639186,-2.81141979088957,0.00493233867873786,0.0102465959331665
"PGD38821630",75.6944172844018,-0.149882139255701,0.143404460413051,-1.04517069290587,0.295944085948095,0.385366670071506
"PGD38821636",178.214502702704,-0.93676085927545,0.116004883096551,-8.07518471869655,6.7374574199754e-16,4.14612764306179e-15
"PGD38821638",209.601566485084,-0.255083191250298,0.0988685308994761,-2.580024087843,0.00987934237851631,0.0192201598780246
"PGD38821640",22.1173805889184,0.514610399976003,0.232628818417725,2.21215240431618,0.0269561362320822,0.0478640029948191
"PGD38821642",71.63505478771,-0.508932970075028,0.247413114898393,-2.05701694626833,0.039684595812374,0.0679160721798699
"PGD38821644",137.951828655753,-0.559438971668421,0.141993523175687,-3.93989077217441,8.15187164630816e-05,0.000222231940791548
"PGD38821646",28.8968199066142,0.55352895117301,0.297690475767016,1.85941101994214,0.0629689009791971,0.102654006783426
"PGD38821648",806.238179080195,3.96201107697054,0.128368843411299,30.864273383504,3.60442050206413e-209,1.98243127613527e-206
"PGD38821650",16.5554279076858,-0.451671840059623,0.284877342570025,-1.5854958347507,0.112853722537761,0.172295759599635
"PGD38821652",67.0091872218358,-0.194746023292684,0.15032833403386,-1.29547117344372,0.195157739344176,0.271652658372153
"PGD38821654",47.0808814555004,-0.313081883672512,0.185166762080796,-1.69081038170285,0.0908730237419767,0.141837993779602
"PGD38821656",23.416120168262,-0.327538805280317,0.236098226834942,-1.38729887839989,0.165350644988408,0.237836821820527
"PGD38821662",99.2621155931483,1.40374551255218,0.143676860943809,9.77015716609491,1.51217307773456e-22,1.22533361731714e-21
"PGD38821664",78.1884236287549,-0.0956189803576733,0.159440543013151,-0.599715596489071,0.548695792164287,0.632502354079869
"PGD38821666",47.1990840093294,2.34581932600577,0.489182757835084,4.79538431891463,NA,NA
"PGD38821668",486.955616346514,-2.14317717988739,0.0985961968799572,-21.7369152939718,9.18693929886658e-105,7.21830944910946e-103
"PGD38821670",8.6079515534455,-0.568382898769197,0.360752068953941,-1.57554993493818,0.115129561853085,0.175396530862521
"PGD38821672",7.51087127923407,-0.356300128918179,0.41764990850521,-0.85310716382866,0.393599879072899,0.485517092212155
"PGD38821676",13.5590878386376,0.592992568799381,0.298892512752176,1.98396595264016,0.0472596356242598,0.0793067874701537
"PGD38821678",2.48641814636018,0.597157726473069,0.739240569212723,0.807798910588783,0.419206352380477,0.510802534055414
"PGD38821680",30.3934435742825,0.00947370326482176,0.221214750248772,0.0428258208558331,0.965840380801351,0.976978014501655
"PGD38821682",47.9541165393431,0.175749814249071,0.191227448633898,0.919061648861621,0.358063327472366,0.449002918887281
"PGD38821684",14.4625159804863,-0.178317598569493,0.307113566569993,-0.58062429661131,0.56149369344309,0.643545780450533
"PGD38821690",23.8812445991789,-1.49327357762606,0.261834915430633,-5.70311096658026,1.17640342873273e-08,4.62571500127257e-08
"PGD38821692",28.7741681424439,-0.848550309561514,0.221672582727427,-3.82794434530909,0.000129217964577921,0.000343955864575227
"PGD38821696",15.597574263224,0.818243607837598,0.300942435011141,2.7189372871503,0.00654920238377799,0.0132733719431705
