"","citrate_1","citrate_2","citrate_3","citrate_4","citrate_5","citrate_6","ferulic_acid_1","ferulic_acid_2","ferulic_acid_3","ferulic_acid_4","ferulic_acid_5","ferulic_acid_6","glucose_1","glucose_2","glucose_3","glucose_4","glucose_5","glucose_6","serine_1","serine_2","serine_3","serine_4","serine_5"
"PGD38830892",3.91589656822099,3.24366428305798,3.79767637564944,3.67843915996695,3.36573843070384,3.3740756261402,4.19883623618926,4.0803390326553,3.6442840864659,4.32681862114837,4.58985324009213,4.14220962771317,5.08516202929322,5.23552148484031,4.98864282619113,4.48225270434779,4.82760810331358,5.05512395768408,3.98282736860861,4.00204842750794,3.54667740273083,3.78417823356294,4.23317178430935
"PGD38830894",4.42967249091234,4.17685079944456,4.21383110187968,4.33172250283877,4.39467355166829,4.19795476949255,5.28242921064179,5.43025160662503,5.68220035313956,4.98057713664018,5.43297644861736,5.27105771335583,6.24445097608511,6.01316153086122,6.56920287210984,6.57878061077308,6.5128696735174,6.63809628957521,4.50686168703807,4.93976242410567,4.41280602284406,4.95789749736253,4.49100703908074
"PGD38830896",5.44052873211123,5.46684179261841,5.29098344319276,5.26673648261425,6.11105053868633,5.30195406357435,5.34393700528622,5.1793740247074,5.30837412759476,5.30987874945955,5.20999086440094,5.35107899456745,5.5806662497255,5.34384824951306,5.2770710509509,5.71476973096018,5.27189740248833,5.21334484152834,5.51536520228872,5.27576199619214,5.1650665136701,5.09398366921035,5.63855275848007
"PGD38830900",6.83326039491064,6.66137994787809,6.53656870496008,6.59547847855536,6.8383129407711,6.73818281327603,6.57074737356216,6.48938498081933,6.79704732586461,6.61878181403219,6.36097028696441,6.41681742557176,6.35320475117423,6.24883818725684,6.38075140935443,6.59537308695473,6.443602158768,6.31818413478553,5.99960561984222,5.95538074303404,5.96073425230415,6.00664667573941,6.16962314799047
"PGD38830902",8.75320772343163,8.63147031986433,8.71953485694894,8.62258870459033,8.73945790060677,8.76175150064619,8.56031662550124,8.55199876379162,8.51432528835313,8.50403457108456,8.59519633914417,8.52457737893162,8.39357876921583,8.36590510146125,8.47669530158481,8.3364280756872,8.56650082665225,8.52157337725811,8.36767223418873,8.21253890211369,8.28605723215067,8.38281586464576,8.22353452176935
"PGD38830904",5.46757901034537,5.4228223739749,6.02465868381503,5.50127394257558,5.58660561550683,5.39991279279346,5.06125361330991,4.76231696047143,4.69263813963365,4.76634967361607,5.19893062425141,4.9192309654221,4.7950400312374,4.84230199845438,4.64840963808915,4.52149997719971,4.88343470440833,5.06296342170421,6.49583283411753,6.30482578910559,6.37264526496624,6.00473746410382,5.96733860091079
"PGD38830906",5.54361052303005,5.42968249919806,5.35147291497437,5.36376178277631,5.40731330241555,5.12957596633975,5.40696730216825,4.93090416761599,5.10286946631716,5.3075518850017,4.87632692419889,4.71507515253227,5.12524104098173,5.04445209746197,5.39373746508171,5.11183346671228,4.80676480684395,4.83961904506046,5.57915041536108,5.76747368283042,5.7087945842757,7.63344354362323,5.86316050882129
"PGD38830908",6.63665129552479,6.5924660570069,6.62723396262672,6.39034187145691,6.59816458545911,6.70777834492826,6.83716881979716,6.93793612827809,6.68695038992044,6.69536732000522,6.45276002166219,6.58477844687948,6.90871513980904,6.78957980419771,6.60661866626409,7.00875577984938,6.84121102480907,6.46883519271372,6.3184701812699,6.49800199146677,6.35642736672882,6.79065070655868,6.58766015997553
"PGD38830910",8.50109835558139,8.56636528690871,8.39914339288262,8.38399883487773,8.67084502847799,8.62666004036665,8.7355520066254,8.70938134076219,8.53658910578169,8.5862638470723,8.41913548483351,8.51734106975926,8.31617183106388,8.4123333474694,8.78074336729502,8.60358230944443,8.37547180002803,8.37711602010161,8.23132106496427,8.21196508722516,8.21005076795227,8.35532065846302,8.28225372499401
"PGD38830912",7.01420482097739,7.08240518592135,7.26918361391889,7.24579254684794,7.01302216253641,6.92357628374729,6.32829211645127,6.59865000504165,6.17893797631673,6.33199510945158,6.59125297031969,6.6175724946848,7.04292646871365,6.98563433561005,6.99677150708645,7.00011043435622,6.47780583643246,6.78688643115309,6.77167958875237,6.65830475706975,6.51864363456911,6.76789731939132,6.73195656476545
"PGD38830914",7.34950433732487,7.3461765263719,7.26682195023125,7.18143934942037,7.25262530200611,7.30523029566648,6.51710045816988,6.82176395276432,6.73232892578052,6.70405044721025,6.71533823110577,6.99523282366264,6.64156060259906,6.70267181402147,6.52398800186197,6.23550050742394,6.72069769664786,6.30146258056872,7.93883116379575,7.85564481891818,8.06763502488319,7.98721178888905,8.107851253774
"PGD38830916",5.47593515889363,5.37555873128714,5.54239834513271,5.72094085788347,5.67169776513044,5.51750142159229,5.26040935984953,5.26173484112592,5.77132281310076,5.28923908090821,5.39305248268885,5.69795811762226,5.52087305786543,5.49576463257227,5.72212016615047,5.68853907276057,5.52743992971402,5.46748521264362,6.20627807800728,6.34702833560641,6.18089710922454,5.52542390349971,5.66762285693314
"PGD38830918",5.76908068776331,5.60701698639038,5.67059024114888,5.52185186578501,5.49124951532155,5.63899372511212,4.80239788008842,5.12972221944638,5.04751615646316,5.06048328284135,4.90170660093172,5.25036483793994,4.34692666691103,4.1259700144916,4.18246689966103,4.27847329383003,4.35443620664984,4.62528871944427,6.2182466659952,6.19621847530955,6.16273599273814,6.54084126110571,6.33891917511198
"PGD38830920",6.21158862916274,5.67710096166269,5.58920200144398,5.90048561148582,5.59387447771274,5.66607585863957,4.88982284651641,4.92699829219775,4.49277009673323,4.78282864501314,4.62587511993532,4.14611414762358,4.14993630895215,3.90961509238847,4.11091212276212,4.53565168479835,4.71391600908746,4.65998069622108,5.79678774985033,5.69634028883852,5.93418511141884,5.91415722928215,5.57786348187414
"PGD38830922",6.39660642636454,6.49464832044861,6.67678945864817,6.80723151239512,6.33276803063803,6.43667416448771,5.51053981834924,5.35726948086845,5.33483144536679,5.55742991276617,5.40819094492754,5.4988996703024,5.10439849494468,4.96908070725508,5.07714379962908,4.88841295749306,5.20715269814243,5.35087940825635,6.24447563086355,6.41771588786393,6.36269014556051,6.28146181055343,6.18871792312441
"PGD38830924",7.42349073367591,7.25223923699277,7.29331471930638,7.29193041811884,7.34683712959189,7.45279524435472,7.33666336998328,7.35018184337707,7.37201007560117,7.27833552270001,7.04167815725917,7.04651186769767,7.66293334688315,7.81539492118793,7.1479058867447,7.21556958473501,7.57504604816663,7.41613778723428,6.43408505006432,6.64087184697752,6.43669608096809,6.53223430497944,6.44686796226787
"PGD38830926",5.4393726189988,5.5245409478898,5.82672783955156,5.97697561175409,5.47198895719157,5.59920625788006,5.92485694484909,5.77545296498539,6.08328041129619,6.06130161073316,6.29726209818412,5.9397812246386,6.52357476387575,6.4009405901138,6.39873614318948,6.00342076814835,6.40498328907561,6.27869146802095,5.02305782343025,5.62645268539606,5.59302073996046,5.52393902078188,5.42149775740193
"PGD38830930",2.86021591703019,3.2677574583312,2.78960411578209,3.12785554029087,2.77646026664636,2.63306828257182,6.29528557804551,6.14437002731696,5.90917588337069,5.95227946445037,6.16088223227111,6.0664071174486,3.15303705467134,3.33842134036008,3.59929550984713,3.99119657410049,3.93808748275628,3.43492632713055,3.31272355523446,3.45552250779548,3.03805693185663,3.00631631302414,3.3760687292119
"PGD38830932",3.64847022310535,3.54265953825002,3.81848532237241,4.13434988282279,3.58222942548764,3.64471186017235,7.36190020731806,7.38219921318884,7.52555985978541,7.59837303296954,7.66570139021951,7.78470270987615,4.3941014176336,4.58484785944401,4.2917382419048,3.56982442000475,4.22113761043287,4.60168638285804,3.76369715539956,3.94389380969878,4.32949932612975,4.15928225330434,3.96165187423363
"PGD38830934",6.45116752390333,6.37903241306444,6.44472890086047,6.52757151284495,6.35356334887695,6.32430952433989,6.35977132075876,6.28004492821356,6.04919954726941,6.19655686141826,5.89242496783508,6.33213571825981,5.75810660113778,5.69559265374073,5.67424577125336,5.53570098955985,5.62445297076833,5.82085139245803,7.06594769533402,6.92136806596162,6.8951391124226,7.198958758223,7.06659913201949
"PGD38830936",7.38689274951933,7.58183249299596,7.62868483789406,7.56515288637938,7.40210611408923,7.3689136692703,8.22583562292882,8.19329815820303,8.24321948382448,8.26228797112307,8.78376436952426,8.17978012488342,7.86446553697204,7.79620269252841,7.82336818197989,7.93185513927272,7.70847372792815,7.47624409488887,8.04175666942036,8.04164164243643,8.0754101672753,8.04918552066009,8.1469129924301
"PGD38830938",6.67872615728495,6.51077285100451,6.55423174194655,6.4439708006171,6.87571102672835,6.67755053832665,7.29601387787851,7.27260819232325,7.33254321101568,7.19170452460447,7.33291019071726,7.28700279871279,6.62386096090617,6.67525861407803,6.31123303013942,6.75305427069272,6.82456095197971,6.78655306955392,7.26779330565043,7.30292397127115,7.25211969464817,7.26469288147122,7.35620094696044
"PGD38830940",4.5257270505982,4.01416443446165,4.57319498516627,4.17203820229074,3.97059542122186,3.913661216467,4.37088832381384,4.07225490567746,4.36875150357831,4.36726132571164,4.08152912485117,3.65960274534525,4.01929706834316,4.13816722219596,5.71109178690564,4.1214199544914,4.31610553095628,4.37082584162921,4.35502084320765,4.40518283990984,4.60809825037397,4.5020328218525,4.52559573421842
"PGD38830942",3.17627110446296,3.70931369672553,3.13674529738142,2.99488851059962,3.31377574230003,3.13479282268062,3.30206235343336,3.81142210390596,4.89622303106185,2.94210677817843,3.44942607503002,3.40551834287509,2.70480373290213,3.04254890962042,3.11246602446853,3.09088626260054,3.508407750696,3.61807033885023,2.97132428522656,3.23827782741391,3.42450968105653,3.86803872774286,3.35843419565458
"PGD38830944",2.24803716810366,2.65209212542915,2.00573600890993,2.57444492292796,2.83079441815416,2.54170351659116,2.07029279992488,2.20131419588465,2.3460654917881,2.91372610593008,2.80314734091735,1.8392842980909,2.57640772355271,2.9004169480185,2.37419984225739,2.10418905299337,2.14580124433276,2.81759346032554,2.72701291322979,2.15347646652233,2.75565597581267,2.24798997676976,2.57191306655379
"PGD38830948",3.14202872664858,3.17783801621767,2.9317084851625,3.33918437929076,2.86616187690376,2.73512791288255,2.70454908225518,2.89720912720455,3.34703081501921,3.67433591466986,3.4278548079868,3.38360173596342,3.24690776109998,2.62159261238268,2.71432911706425,3.27393686536944,2.96438706531131,2.71438721446,2.71581406157397,2.91405626218327,3.09385661151287,2.70509609528592,2.68048807567364
"PGD38830950",4.33241753198007,4.21380605876405,4.45140648830996,4.48582433909025,3.91420522373349,4.49858919673389,3.82125850488388,4.25306477904551,4.05200526203737,4.44881216929334,3.76763750997616,3.72188661332698,2.9274324532872,3.4653528729028,3.40531561784807,3.54769757940262,3.61648029053883,3.22332316847937,3.91650928662937,3.99645707424681,4.18987083317168,4.26736171737545,3.85566696884062
"PGD38830952",7.0806491706423,7.0020422560123,7.27113145541481,7.0948284993477,6.93345310840898,6.89832685085983,6.5408257076655,6.56592139023821,6.77358931674651,6.54839507747301,6.86199101739611,6.72606841426548,6.07051137053123,6.07392726621803,6.15038116439569,6.35568634591145,6.09151408390179,6.07331707442305,6.85106798471714,7.00102531293884,6.7372024667581,7.12512955142417,6.88428489954142
"PGD38830954",5.8109455581925,5.84358446143434,5.98919522548438,6.06939831438736,5.5476630361129,5.37274160309088,5.12771129262572,4.87741004575783,5.3884660145389,5.50016392248752,5.18331237952499,5.32579895113662,4.63853811363845,4.44499901153927,4.42047778803328,4.77777778934911,4.94660834789797,5.04393666443923,5.37403766197795,5.37753684878957,5.30434546141352,5.15069330360793,5.82019158716844
"PGD38830956",4.44469472928616,4.53566777100637,4.1256098290854,4.56122762986513,4.32136705776691,4.57476288457744,4.26345757212944,4.19496121141172,4.18531501636574,4.43655994199583,4.02680665763632,4.36046466156436,4.6323723527878,4.48205028550958,4.76675997892695,4.65297223572783,4.65183009143271,4.68387252346636,4.17193858856453,4.42864167824557,3.81078683864776,4.64002423317916,4.30705808811453
"PGD38830958",5.87258506510088,5.63695293109555,5.74584528094842,5.45676304242391,5.9053863801318,5.64445448761613,5.58135232683081,5.68719189109148,5.6432908962159,5.71557325934011,5.50703477641528,5.48846291957985,6.22118398060395,5.96505210621359,6.51576583776502,6.55560495086969,6.22338451175882,5.8959097632989,5.81050408917498,5.76481317272506,5.28242007011344,5.39710654619848,5.497587852216
