"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38831428",139.59179433806,0.153050841960577,0.117653732217713,1.30085836696929,0.193306939010627,0.331777297104708
"PGD38831436",76.9662386009331,0.108599137861449,0.141202812016097,0.76910039050121,0.44183371639939,0.598867725045147
"PGD38831440",19.6609475866754,0.159630992932485,0.328987112556913,0.485219593229109,0.627520584983663,0.756362386533068
"PGD38831444",58.1526488769731,-0.285192207610489,0.171280771956112,-1.6650567623759,0.0959014318434535,0.191575609109079
"PGD38831446",80.2391263060108,-0.853547547966663,0.138240470191296,-6.17436809051306,6.64286151170095e-10,7.25379825694806e-09
"PGD38831448",50.9330420840481,-0.942695106775581,0.262689125648247,-3.58863392022513,0.000332415226184042,0.00148897999826327
"PGD38831450",640.762139070521,0.594486489928124,0.372491208211878,1.59597455408927,0.110494474616537,0.214723010838498
"PGD38831452",214.707453160554,0.648536611094912,0.143339024190275,4.52449439193904,6.0540058152953e-06,3.698207900213e-05
"PGD38831454",374.770741059637,0.68433487232915,0.0903205522847202,7.57673480750982,3.543600719455e-14,5.55251934293785e-13
"PGD38831458",600.123137969015,0.0936727889965925,0.101702590270018,0.921046246195831,0.357026282777745,0.5214864078041
"PGD38831460",876.024271745935,0.0837239551663409,0.163793180496073,0.51115653846375,0.609241448823714,0.742148015892383
"PGD38831462",942.457033445693,-0.207575189509289,0.414212783731618,-0.501131779756425,0.616278382244678,0.746869862323553
"PGD38831468",135.761485074726,-0.289227518747073,0.148942013876477,-1.94188000564395,0.0521516284410913,0.118692826068682
"PGD38831472",46.0874078798795,0.742817118439636,0.167918777593465,4.42366916365966,9.70385838683711e-06,5.72052630776482e-05
"PGD38831474",58.094019500026,0.553461507012025,0.147056659695538,3.7635936254631,0.000167488979123922,0.000796801407457484
"PGD38831476",123.618357426455,-0.0483608450877401,0.128410403189169,-0.376611581979825,0.706462279331186,0.814257180033073
"PGD38831478",103.496206664044,0.163057149758668,0.114496079670884,1.42412867084508,0.154409228228265,0.278024646368378
"PGD38831480",129.683454934025,-0.258849327212804,0.105517733569159,-2.45313577592289,0.0141616873583376,0.0406341131486679
"PGD38831482",113.146987676612,-0.304392290942858,0.15966420907054,-1.9064528782927,0.0565914737864419,0.126341664200134
"PGD38831484",118.982797081254,0.238466785365463,0.125405990909006,1.90155816031543,0.0572289421806601,0.127494709984927
"PGD38831486",69.0507068769213,0.477376282419966,0.145858474229723,3.27287313912327,0.0010646024829691,0.00430230054239192
"PGD38831488",48.2415023885386,0.432568742862751,0.173811841997051,2.48871847793943,0.0128204438919324,0.0372934237436128
"PGD38831490",223.997533935058,0.267571603826423,0.10579561377474,2.52913702449079,0.0114343376960038,0.0338453183909102
"PGD38831492",428.84646177472,-0.121645575074093,0.113737019163988,-1.06953370123673,0.284829251413259,0.443435878404406
"PGD38831494",466.469903802614,0.121707523865001,0.0913774712525769,1.33192046350887,0.182886325871871,0.317228750432073
"PGD38831496",216.933998948524,0.357203694467231,0.119277204031251,2.99473564432013,0.00274682791060569,0.00976212448836675
"PGD38831498",45.534170114456,-0.137817251089493,0.167909990292567,-0.820780531577423,0.41177128982449,0.571864693334542
"PGD38831504",78.016045771402,0.149419549506226,0.146138591056557,1.02245100644496,0.306567489856915,0.468817955753209
"PGD38831506",40.5562753545407,0.0139954630382211,0.190375899199743,0.0735148886862882,0.94139639667455,0.96756542598957
"PGD38831508",58.3858394126581,-0.0183383876772953,0.198617854081705,-0.0923300060917563,0.926435848771893,0.95873992631796
"PGD38831512",115.232485984084,0.17961229609627,0.12892748747731,1.39312647450668,0.163581548587992,0.290926678184973
"PGD38831516",890.895634352503,0.923567209215502,0.0845409455239606,10.9244958580898,8.8027868207645e-28,2.89873019136893e-26
"PGD38831520",189.337108650555,-0.399777844645504,0.0911588684732698,-4.38550687761915,1.15716001654447e-05,6.73678103554549e-05
"PGD38831522",165.44098121412,-0.00610842772637387,0.0985858681047487,-0.0619604801763636,0.950594303751856,0.970837087925399
